Ray1,Ray2,Ray3,Ray4,Ray5,Ray6,Ray7,Ray8,PlayerX
25,25,25,40,40,25,7.61984,25,0
25,25,25,40,40,25,7.619784,25,0
25,25,25,40,40,25,7.619826,25,0
25,25,25,40,40,25,7.619826,25,0
25,25,25,40,40,25,7.619812,25,0
25,25,25,40,40,25,7.619798,25,0
25,25,25,40,40,25,7.619812,25,0
25,25,25,40,40,25,7.619826,25,0
25,25,25,40,40,25,7.619812,25,0
25,25,25,40,40,25,7.619798,25,0
25,25,25,40,40,25,7.619812,25,0
25,25,25,40,40,25,7.619826,25,0
25,25,25,40,40,25,7.619812,25,0
25,25,25,40,40,25,7.619784,25,0
25,25,25,40,40,25,7.619798,25,0
25,25,25,40,40,25,7.619812,25,0
25,25,25,40,40,25,7.619798,25,0
25,25,25,40,40,25,7.619798,25,0
25,25,25,40,40,25,7.619812,25,0
25,25,25,40,40,25,7.619812,25,0
25,25,25,40,40,25,7.619826,25,0
25,25,8.058005,40,40,25,7.61984,25,0
25,25,7.989233,40,40,25,7.619798,25,0
25,25,7.920648,40,40,25,7.619812,25,0
25,25,7.852018,40,40,25,7.61984,25,0
25,25,7.784876,40,40,25,7.619812,25,0
25,8.164104,7.716561,40,40,25,7.61984,25,0
25,8.08339,7.639575,40,40,25,7.619798,25,0
25,8.011044,7.570569,40,40,25,7.619812,25,0
25,7.94019,7.502989,40,40,25,7.619826,25,0
25,7.868107,7.434236,40,40,25,7.619784,25,0
25,7.796999,7.366414,40,40,25,7.619798,25,0
25,7.725408,7.298131,40,40,25,7.61984,25,0
25,7.653818,7.22985,40,40,25,7.619826,25,0
25,7.582231,7.161573,6.968538,6.968538,25,7.619812,25,0
25,7.37306,6.962076,6.772115,6.772115,25,7.619826,25,0
25,7.268849,6.862686,6.674257,6.674257,25,7.619784,25,0
25,7.196369,6.793561,6.606199,6.606199,25,7.619826,25,0
25,7.125708,6.726171,6.539848,6.539848,25,7.619812,25,0
25,7.05411,6.657887,6.472619,6.472619,25,7.619826,25,0
25,6.981202,6.588357,6.404161,6.404161,25,7.619826,25,0
25,6.910906,6.521317,6.338158,6.338158,25,7.61984,25,0
25,6.837698,6.451501,6.269421,6.269421,25,7.619798,25,0
25,6.766762,6.383852,6.202817,6.202817,25,7.619812,25,0
25,6.696379,6.316733,6.136736,6.136736,25,7.619798,25,0
25,6.61557,6.23967,6.060866,6.060866,25,7.61984,25,0
25,6.543964,6.171387,5.99364,5.99364,25,7.619826,25,0
25,6.472493,6.103231,5.92654,5.92654,25,7.619812,25,0
25,6.397641,6.031853,5.856268,5.856268,25,7.61984,25,0
25,6.329449,5.966827,5.792251,5.792251,25,7.608459,25,0.04819448
25,6.257926,5.898626,5.725107,5.725107,25,7.584196,25,0.09874275
25,6.186229,5.83026,5.657803,5.657803,25,7.54743,25,0.1494131
25,6.114877,5.762224,5.590823,5.590823,25,7.498379,25,0.1998416
25,6.041425,5.692187,5.521875,5.521875,25,7.434831,25,0.2517683
25,5.96513,5.619441,5.45026,5.45026,25,7.354633,25,0.3057038
25,5.893632,5.551269,5.38315,5.38315,25,7.267049,25,0.3562545
25,5.822139,5.483104,5.316046,40,25,7.167028,25,0.4068027
25,5.750653,5.414947,5.248951,40,25,7.05463,25,0.4573486
25,5.679172,5.346796,5.181863,40,25,6.929856,25,0.5078981
25,5.606986,5.277974,5.114116,40,25,6.791108,25,0.5589465
25,5.536229,5.210517,5.047713,40,25,6.642917,25,0.608991
25,5.463894,5.141557,4.979831,40,25,6.478765,25,0.6601544
25,5.393313,5.074271,4.913598,40,25,6.306471,25,0.7100887
25,5.311887,4.996647,4.83719,40,25,6.091553,3.483104,0.7676948
25,5.240432,4.928531,4.770143,40,25,5.89059,3.376538,0.8182573
25,5.169017,4.860456,4.703137,40,25,5.677345,3.263449,0.8687925
25,5.094474,4.789401,4.633198,40,25,5.441278,3.138278,0.9215524
25,5.026181,4.724305,4.569127,40,25,5.21373,3.017654,0.9698867
25,4.954162,4.65566,4.501564,40,25,4.986408,2.897236,0.9189
25,4.883397,4.588212,4.43518,40,25,4.775287,2.785399,0.8687926
25,4.812011,4.520176,4.368218,40,25,4.574691,2.679205,0.8182443
25,4.738438,4.450058,4.299209,40,25,4.381219,2.576795,0.7661363
25,4.649997,4.365773,40,40,7.921902,4.167759,2.463844,0.7034944
25,4.578646,4.297779,40,40,7.60576,4.00804,2.379371,0.6529402
25,4.507291,4.229784,40,40,7.314085,3.86066,2.301453,0.6023813
25,4.338967,4.069398,40,40,6.762343,3.5821,2.154258,0.4830791
25,4.267673,4.001472,40,40,6.553051,3.476509,2.098466,0.4325296
25,4.196393,3.933564,40,40,6.368264,3.383272,2.049267,0.3819825
25,4.12358,3.864198,40,40,6.20501,3.300946,2.005826,0.3303368
25,4.053444,3.797389,40,40,6.071448,3.233644,1.970319,0.2805814
25,3.963267,3.711494,40,40,5.938834,3.166827,1.935081,0.2165872
25,3.889753,3.641477,40,40,5.856814,3.12547,1.913251,0.1644045
25,3.820853,3.575859,40,40,5.802794,3.098261,1.898942,0.1154788
25,3.749636,3.508039,40,40,5.771363,3.082466,1.8906,0.06489616
25,3.677522,3.439373,40,40,5.764679,3.079109,1.888805,0.01365693
25,3.607364,3.372574,40,40,5.764723,3.079149,1.888833,0
25,3.536312,3.30493,40,40,5.764693,3.079122,1.888815,0
25,3.465238,3.237273,40,40,5.764679,3.079109,1.888805,0
25,3.394174,3.169633,40,40,5.764708,3.079136,1.888824,0
25,3.309541,3.089088,40,40,5.764708,3.079136,1.888824,0
25,3.23856,3.021545,40,40,5.764693,3.079122,1.888815,0
25,3.167613,2.954043,40,40,5.764679,3.079109,1.888805,0
25,3.096685,2.88657,40,40,5.764708,3.079136,1.888824,0
25,3.025057,2.818442,40,40,5.764708,3.079136,1.888824,0
25,2.954995,2.751815,40,40,5.764693,3.079122,1.888815,0
25,2.884206,2.684509,40,40,5.764679,3.079109,1.888805,0
3.533843,2.812376,2.616228,40,40,5.764664,3.079096,1.888796,0
3.447739,2.742775,2.586119,40,40,5.764708,3.079136,1.888824,0
3.323194,2.642157,2.586119,40,40,5.764693,3.079122,1.888815,0
3.235815,2.571608,2.586119,40,40,5.764679,3.079109,1.888805,0
3.146096,2.499213,2.586119,40,40,5.764723,3.079149,1.888833,0
3.060408,2.430112,2.586119,40,40,5.764679,3.079109,1.888805,0
2.973888,2.360387,2.586119,40,40,5.764693,3.079122,1.888815,0
2.886662,2.290143,2.586119,40,40,5.764679,3.079109,1.888805,0
2.799482,2.219994,2.586119,40,40,5.764664,3.079096,1.888796,0
2.710264,2.148269,2.586119,40,40,5.764679,3.079109,1.888805,0
2.625283,2.080018,2.586119,40,40,5.764693,3.079122,1.888815,0
2.510003,1.987549,2.586119,40,40,5.764679,3.079109,1.888805,0
2.423167,1.917996,2.586119,40,40,5.764723,3.079149,1.888833,0
2.336333,1.848542,2.586119,40,40,5.764708,3.079136,1.888824,0
2.249568,1.779251,2.586119,40,40,5.764679,3.079109,1.888805,0
2.162393,1.709757,25,40,40,5.764679,3.079109,1.888805,0
2.074627,1.639933,25,40,40,5.764679,3.079109,1.888805,0
1.989905,1.572683,25,40,40,5.764693,3.079122,1.888815,0
1.903741,1.504465,25,40,40,5.764693,3.079122,1.888815,0
1.817645,1.491837,25,40,40,5.764679,3.079109,1.888805,0
1.715482,1.491837,25,40,40,5.764708,3.079136,1.888824,0
1.629821,1.491837,25,40,40,5.764679,3.079109,1.888805,0
1.544441,1.491837,25,40,40,5.764723,3.079149,1.888833,0
1.458717,1.491837,25,40,40,5.764679,3.079109,1.888805,0
1.374706,1.491837,25,40,40,5.764723,3.079149,1.888833,0
1.28871,1.491837,25,40,40,5.764664,3.079096,1.888796,0
1.206687,1.491837,25,40,40,5.764679,3.079109,1.888805,0
1.123621,1.491837,25,40,40,5.764679,3.079109,1.888805,0
1.055728,1.491837,25,40,40,5.764664,3.079096,1.888796,0
1.055728,1.491837,8.048123,40,40,5.764664,3.079096,1.888796,0
1.055728,1.491837,7.978423,40,40,5.764679,3.079109,1.888805,0
1.055728,1.491837,7.909931,40,40,5.764664,3.079096,1.888796,0
1.055728,1.491837,7.841318,40,40,5.764708,3.079136,1.888824,0
1.055728,25,7.774887,40,40,5.764708,3.079136,1.888824,0
1.055728,25,7.706604,40,40,5.764708,3.079136,1.888824,0
1.055728,25,7.63775,40,40,5.764693,3.079122,1.888815,0
1.055728,25,7.570013,40,40,5.764679,3.079109,1.888805,0
1.055728,25,7.373649,40,40,5.764723,3.079149,1.888833,0
1.055728,25,7.278853,40,40,5.764664,3.079096,1.888796,0
1.055728,25,7.209987,40,40,5.764679,3.079109,1.888805,0
1.055728,25,7.142313,6.949574,6.949574,5.764708,3.079136,1.888824,0
25,25,7.072355,6.880694,6.880694,5.764679,3.079109,1.888805,0
25,25,7.005785,6.81515,6.81515,5.764693,3.079122,1.888815,0
25,25,6.937518,6.747935,6.747935,5.764679,3.079109,1.888805,0
25,25,6.869255,6.680724,6.680724,5.764723,3.079149,1.888833,0
25,25,6.800994,6.613517,6.613517,5.764708,3.079136,1.888824,0
25,25,6.73246,6.54604,6.54604,5.764664,3.079096,1.888796,0
25,25,6.658521,6.473242,6.473242,5.764708,3.079136,1.888824,0
25,25,6.589639,6.405424,6.405424,5.764679,3.079109,1.888805,0
25,25,6.522028,6.338858,6.338858,5.764679,3.079109,1.888805,0
25,25,6.452737,6.270638,6.270638,5.764664,3.079096,1.888796,0
25,25,6.38498,6.203928,6.203928,5.764693,3.079122,1.888815,0
25,25,6.316408,6.136416,6.136416,5.764708,3.079136,1.888824,0
25,25,6.249093,6.070143,6.070143,5.788453,3.091055,1.895123,-0.04987271
25,25,6.180592,6.002702,6.002702,5.837316,3.115661,1.908096,-0.1006296
25,25,6.112652,5.935815,5.935815,5.91002,3.152334,1.927403,-0.1509728
25,25,6.038849,5.863155,5.863155,6.017629,3.20651,1.956001,-0.2056609
25,25,5.96919,5.794577,5.794577,5.96919,3.270536,1.989784,-0.257283
25,25,5.90244,5.728862,5.728862,5.90244,3.343722,2.028428,-0.3067586
25,25,5.834243,5.661724,5.661724,5.834243,3.430923,2.074396,-0.3573069
25,25,5.762147,5.590747,5.590747,5.762146,3.536894,2.130405,-0.4107506
25,25,5.697867,5.527467,5.527467,5.697867,3.642432,2.186149,-0.4584011
25,25,5.628222,5.458905,5.458905,5.628222,3.769742,2.253412,-0.5100409
25,25,5.561516,5.393238,5.393238,5.561516,3.903598,2.324113,-0.5595047
25,25,5.493073,5.32586,5.32586,5.493073,4.053504,2.403377,-0.6102639
25,25,5.415811,5.249802,5.249802,5.415811,4.238671,2.501355,-0.6675607
25,25,5.343756,5.178872,5.178872,5.343756,4.425312,2.600115,-0.7210056
25,25,5.279501,5.115619,5.115619,5.279501,4.602878,2.694087,-0.7686667
25,25,5.210486,5.047683,5.047683,5.210486,4.806423,2.80193,-0.8198715
25,25,5.143253,4.981501,4.981501,5.143253,5.016887,2.913383,-0.8697549
25,25,5.075134,4.914448,4.914448,5.075134,5.242602,3.032988,-0.9203008
25,25,5.007024,4.847404,4.847404,5.007024,5.322773,3.159242,-0.9708479
25,25,4.938922,4.780371,4.780371,4.938922,5.251333,3.289411,-1
25,25,4.87083,4.713348,4.713348,4.87083,5.179901,3.419607,-1
25,25,4.791312,4.635079,4.635079,4.791312,5.096479,25,-1
25,25,4.723165,4.568005,4.568005,4.723165,5.024985,25,-1
25,25,25,4.500381,4.500381,4.654459,4.952901,25,-1
25,25,25,4.434058,4.434058,4.587072,4.882201,25,-1
25,25,25,4.365732,4.365732,4.51765,4.809361,25,-1
25,25,25,4.299634,4.299634,4.450489,4.73889,25,-1
25,25,25,4.23323,4.23323,4.383017,4.668091,25,-1
25,25,25,4.166296,4.166296,4.315003,4.596721,25,-1
25,25,25,4.099454,4.099454,4.247081,4.525444,25,-1
25,25,25,4.023059,4.023059,4.16945,4.443974,25,-1
25,25,25,3.956192,3.956192,4.101499,4.372659,25,-1
25,25,25,40,3.889344,4.033565,4.301357,25,-1
25,25,25,40,3.822394,3.965525,4.229941,25,-1
25,25,25,40,3.755691,3.897733,4.158782,25,-1
25,25,25,40,3.688934,3.829885,4.087558,25,-1
25,25,25,40,3.622169,3.762025,4.016318,25,-1
25,25,25,40,3.555081,3.693834,3.944726,25,-0.9491886
25,25,25,40,3.488714,3.626371,3.873893,25,-0.8988987
25,25,25,40,3.41081,3.547178,3.790736,25,-0.8398432
25,25,25,40,3.342359,3.477591,3.71766,25,-0.7879343
25,25,25,40,3.125262,3.25686,3.485816,25,-0.6231315
25,25,25,40,3.056825,3.187267,3.412702,25,-0.5711136
25,25,25,40,2.992296,3.121642,3.34375,25,-0.5220409
25,25,25,40,2.925837,3.054049,3.272721,25,-0.4714737
25,25,25,40,2.859483,2.986558,3.201789,25,-0.4209456
25,25,25,40,40,2.895028,3.105577,25,-0.3523753
25,25,25,40,40,2.827596,3.034682,25,-0.301814
25,25,25,40,40,2.759818,2.963412,25,-0.250954
25,25,25,40,40,2.691775,2.891848,25,-0.1998594
25,25,25,40,40,2.625679,2.822319,25,-0.1501751
25,25,25,40,40,2.557636,2.750726,3.457577,-0.09898923
25,25,25,40,40,2.491364,2.68098,3.371259,-0.04907978
25,25,25,40,40,2.424314,2.610396,3.283862,0
25,25,25,40,40,2.357358,2.539893,3.196517,0
25,25,25,40,40,2.272713,2.450731,3.085982,0
25,25,25,40,40,2.205951,2.380377,2.9987,0
25,25,25,40,40,2.139294,2.310108,2.91146,0
25,25,25,40,40,2.072408,2.239566,2.823813,0
25,25,25,40,40,2.00544,2.168904,2.73594,0
25,25,25,40,40,1.940054,2.099875,2.650016,0
25,25,25,40,40,1.873161,2.029212,2.561966,0
25,25,25,40,40,1.80801,1.960343,2.47605,0
25,25,25,40,40,1.742258,1.890789,2.389166,0
25,25,25,40,40,1.660408,1.804119,2.280724,0
25,25,25,40,40,1.595104,1.734893,2.193943,0
25,25,25,40,40,1.53014,1.665948,2.107349,0
25,25,25,40,40,1.465494,1.597248,2.020876,0
25,25,25,40,40,1.401253,1.528874,1.9346,0
25,25,25,40,40,1.337367,1.460757,1.848402,0
25,25,25,40,40,1.274058,1.393113,1.762522,0
25,25,25,40,40,1.211241,1.325827,1.676771,0
25,25,25,40,40,1.148714,1.258653,1.590778,0
25,25,25,40,40,1.071574,1.175439,1.483603,0
25,25,25,40,40,1.011265,1.11005,1.398769,0
25,25,25,40,40,0.9520717,1.045509,1.314371,0
25,25,25,40,40,0.9490239,0.9819651,1.230475,0
25,25,25,40,40,0.9490239,0.9196251,1.147191,0
25,25,25,40,40,0.9490239,0.8587513,1.064663,0
25,25,25,40,40,0.9490239,0.7996786,0.9830817,0
25,25,25,40,40,0.9490239,0.7428368,0.9027033,0
25,25,25,40,40,0.9490239,0.7149101,0.8238802,0
25,25,25,40,40,0.9490239,0.7149101,0.7404116,0
25,25,25,40,40,0.9490239,0.7149101,0.6666722,0
25,25,25,40,40,0.9490239,0.7149101,0.6435086,0
25,25,25,40,40,0.9490239,0.7149101,0.6435086,0
25,25,25,40,40,0.9490239,0.7149101,0.6435086,0
25,25,25,40,40,0.9490239,0.7149101,0.6435086,0
25,25,25,40,40,0.9490239,0.7149101,0.6435086,0
25,25,25,40,40,0.9490239,0.7149101,0.6435086,0
25,25,25,40,40,6.961782,0.7149101,0.6435086,0
25,25,25,40,40,6.875467,0.7149101,0.6435086,0
25,25,25,40,40,6.807098,0.7149101,0.6435086,0
25,25,25,40,40,6.738317,0.7149101,0.6435086,0
25,25,25,40,40,6.670697,0.7149101,0.6435086,0
25,25,25,40,40,6.602417,6.995945,0.6435086,0
25,25,25,40,40,6.534203,6.924417,0.6435086,0
25,25,25,40,40,6.465977,6.852878,0.6435086,0
25,25,25,40,40,6.270872,6.648288,25,0
25,25,25,40,40,6.178352,6.551269,25,0
25,25,25,40,40,6.110119,6.479716,25,0
25,25,25,40,40,6.041906,6.408183,25,0
25,25,25,40,40,5.973699,6.336655,25,0
25,25,25,40,40,5.904493,6.264079,25,0
25,25,25,40,40,5.8373,6.193612,25,0
25,25,25,40,40,5.769109,6.122097,25,0
25,25,25,40,40,5.700924,6.050588,25,0
25,25,25,40,40,5.631726,5.978015,25,0
25,25,25,40,40,5.564588,5.907601,25,0
25,25,25,40,40,5.485095,5.824227,25,0
25,25,25,40,40,5.415301,5.751025,25,0
25,25,25,40,40,5.348771,5.681243,25,0
25,25,25,40,40,5.280627,5.609769,25,0
25,25,25,40,40,5.211859,5.537637,25,0
25,25,25,40,40,5.144379,5.466855,25,0
25,25,25,40,40,5.07626,5.3954,25,0
25,25,25,40,40,5.008134,5.323937,25,0
25,25,25,40,40,4.940048,5.252513,25,0
25,25,25,40,40,4.865204,5.173998,25,0
25,25,25,40,40,4.797122,5.102575,25,0
25,25,25,40,40,4.729051,5.03116,25,0
25,25,25,40,40,4.660975,4.959739,25,0
25,25,25,40,40,4.591632,4.886985,25,0
25,25,25,40,40,4.524904,4.816972,25,0
25,25,25,40,40,4.456879,4.745596,25,0
25,25,25,40,40,4.386281,4.671516,25,0
25,25,25,40,40,4.320868,4.602875,25,0
25,25,25,40,40,4.246358,4.524685,25,0
25,25,25,40,40,4.17839,4.453355,25,0
25,25,25,40,40,4.108991,4.380521,25,0
25,25,25,40,40,4.042454,4.310687,25,0
25,25,25,40,40,3.97455,4.239414,25,0
25,25,25,40,40,3.906679,4.168172,25,0
25,25,25,40,40,3.838735,4.096849,25,0
25,25,25,40,40,3.770919,4.025656,25,0
25,25,25,40,40,3.703001,3.954351,25,0
25,25,25,40,40,3.624299,3.871716,25,0
25,25,25,40,40,3.555848,3.79984,25,0
25,25,25,40,40,3.488742,3.72937,25,0
25,25,25,40,40,3.421003,3.658229,25,0
25,25,25,40,40,3.353292,3.587112,25,0
25,25,25,40,40,3.284861,3.51523,25,0
25,25,25,40,40,3.217427,3.444389,25,0
25,25,25,40,40,3.149843,3.373382,25,0
25,25,25,40,40,3.08173,3.30181,25,0
25,25,25,40,40,3.008872,3.225242,25,0
25,25,25,40,40,2.941363,3.154285,25,0
25,25,25,40,40,2.873853,3.083316,25,0
25,25,25,40,40,2.806269,3.012257,25,0
25,25,25,40,40,2.738142,2.940615,25,0
25,25,25,40,40,2.670056,2.869003,25,0
25,25,25,40,40,2.602077,2.797488,3.515428,0
25,25,25,40,40,2.537432,2.729465,3.431269,0
25,25,25,40,40,2.470376,2.658889,3.343911,0
25,25,25,40,40,2.386323,2.570395,3.234311,0
25,25,25,40,40,2.108457,2.27759,2.871066,0
25,25,25,40,40,2.041944,2.207427,2.783855,0
25,25,25,40,40,1.97561,2.137417,2.696757,0
25,25,25,40,40,1.909333,2.067429,2.609598,0
25,25,25,40,40,1.843295,1.997648,2.522602,0
25,25,25,40,40,1.755505,1.904806,2.406686,0
25,25,25,40,40,1.689909,1.835369,2.319848,0
25,25,25,40,40,1.624563,1.76613,2.233121,0
25,25,25,40,40,1.559483,1.697099,2.146496,0
25,25,25,40,40,1.494117,1.627678,2.059203,0
25,25,25,40,40,1.428939,1.558355,1.971828,0
25,25,25,40,40,1.366024,1.491328,1.88712,0
25,25,25,40,40,1.302607,1.423636,1.801311,0
25,25,25,40,40,1.239531,1.356153,1.715463,0
25,25,25,40,40,1.169965,1.281509,1.620084,0
25,25,25,40,40,1.108244,1.215049,1.534718,0
25,25,25,40,40,1.047388,1.149255,1.449705,0
25,25,25,40,40,0.9874686,1.084152,1.36499,0
25,25,25,40,40,0.9490239,1.02003,1.280838,0
25,25,25,40,40,0.9490239,0.9569533,1.19719,0
25,25,25,40,40,0.9490239,0.8951629,1.114188,0
25,25,25,40,40,0.9490239,0.8349622,1.032012,0
25,25,25,40,40,0.9490239,0.7767212,0.9508745,0
25,25,25,40,40,0.9490239,0.7149101,0.8556795,0
25,25,25,40,40,0.9490239,0.7149101,0.7779842,0
25,25,25,40,40,0.9490239,0.7149101,0.7027568,0
25,25,25,40,40,0.9490239,0.7149101,0.6435086,0
25,25,25,40,40,0.9490239,0.7149101,0.6435086,0
25,25,25,40,40,0.9490239,0.7149101,0.6435086,0
25,25,25,40,40,0.9490239,0.7149101,0.6435086,0
25,25,25,40,40,0.9490239,0.7149101,0.6435086,0
25,25,25,40,40,0.9490239,0.7149101,0.6435086,0
25,25,25,40,40,0.9490239,0.7149101,0.6435086,0
25,25,25,40,40,25,0.7149101,0.6435086,0
25,25,25,40,40,25,0.7149101,0.6435086,0
25,25,25,40,40,25,0.7149101,0.6435086,0
25,25,25,40,40,25,0.7149101,0.6435086,0
25,25,25,40,40,25,0.7149101,0.6435086,0
25,25,25,40,40,25,25,0.6435086,0
25,25,25,40,40,25,25,0.6435086,0
25,25,25,40,40,25,25,0.6435086,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,8.052314,25,25,0
25,25,25,40,40,7.984176,25,25,0
25,25,25,40,40,7.916117,25,25,0
25,25,25,40,40,7.847797,25,25,0
25,25,25,40,40,7.779263,25,25,0
25,25,25,40,40,7.711211,8.158496,25,0
25,25,25,40,40,7.631086,8.074491,25,0
25,25,25,40,40,7.562792,8.00289,25,0
25,25,25,40,40,7.494501,7.931291,25,0
25,25,25,40,40,7.425671,7.859128,25,0
25,25,25,40,40,7.357818,7.787987,25,0
25,25,25,40,40,7.289643,7.716509,25,0
25,25,25,40,40,7.221364,7.64492,25,0
25,25,25,40,40,7.152716,7.572944,25,0
25,25,25,40,40,7.084735,7.501668,25,0
25,25,25,40,40,6.995445,7.408047,25,0
25,25,25,40,40,6.927178,7.33647,25,0
25,25,25,40,40,6.858915,7.264895,25,0
25,25,25,40,40,6.787843,7.190374,25,0
25,25,25,40,40,6.7224,7.121754,25,0
25,25,25,40,40,6.654148,7.050189,25,0
25,25,25,40,40,6.5859,6.978626,25,0
25,25,25,40,40,6.51764,6.907051,25,0
25,25,25,40,40,6.449199,6.835285,25,0
25,25,25,40,40,6.36621,6.748262,25,0
25,25,25,40,40,6.297949,6.676682,25,0
25,25,25,40,40,6.229754,6.605171,25,0
25,25,25,40,40,6.159185,6.531169,25,0
25,25,25,40,40,6.09327,6.462047,25,0
25,25,25,40,40,6.025105,6.390564,25,0
25,25,25,40,40,5.956899,6.319037,25,0
25,25,25,40,40,5.888698,6.247514,25,0
25,25,25,40,40,5.820503,6.175996,25,0
25,25,25,40,40,5.738235,6.089718,25,0
25,25,25,40,40,5.668447,6.016527,25,0
25,25,25,40,40,5.601861,5.946692,25,0
25,25,25,40,40,5.533691,5.875196,25,0
25,25,25,40,40,5.465528,5.803705,25,0
25,25,25,40,40,5.397372,5.73222,25,0
25,25,25,40,40,5.329223,5.66074,25,0
25,25,25,40,40,5.261082,5.589268,25,0
25,25,25,40,40,5.192918,5.517769,25,0
25,25,25,40,40,5.102461,5.422884,25,0
25,25,25,40,40,5.033484,5.350528,25,0
25,25,25,40,40,4.966227,5.279975,25,0
25,25,25,40,40,4.89813,5.20854,25,0
25,25,25,40,40,4.829998,5.137064,25,0
25,25,25,40,40,4.761968,5.065694,25,0
25,25,25,40,40,4.693902,4.994285,25,0
25,25,25,40,40,4.625833,4.922868,25,0
25,25,25,40,40,4.370577,4.655037,25,0
25,25,25,40,40,4.282957,4.563092,25,0
25,25,25,40,40,4.214934,4.491707,25,0
25,25,25,40,40,4.146726,4.420125,25,0
25,25,25,40,40,4.079073,4.349122,25,0
25,25,25,40,40,4.011159,4.277841,25,0
25,25,25,40,40,3.942034,4.205284,25,0
25,25,25,40,40,3.875356,4.135292,25,0
25,25,25,40,40,3.807482,4.064041,25,0
25,25,25,40,40,3.73963,3.992807,25,0
25,25,25,40,40,3.666057,3.915561,25,0
25,25,25,40,40,3.596746,3.842786,25,0
25,25,25,40,40,3.530469,3.77319,25,0
25,25,25,40,40,3.462729,3.702052,25,0
25,25,25,40,40,3.393084,3.628907,25,0
25,25,25,40,40,3.327301,3.559811,25,0
25,25,25,40,40,3.259633,3.488728,25,0
25,25,25,40,40,3.191997,3.417671,25,0
25,25,25,40,40,3.12334,3.345534,25,0
25,25,25,40,40,3.050747,3.26925,25,0
25,25,25,40,40,2.983212,3.198272,25,0
25,25,25,40,40,2.913733,3.125241,25,0
25,25,25,40,40,2.848318,3.056469,25,0
25,25,25,40,40,2.780768,2.985442,25,0
25,25,25,40,40,2.712159,2.913288,25,0
25,25,25,40,40,2.646349,2.844065,25,0
25,25,25,40,40,2.579123,2.773336,3.485551,0
25,25,25,40,40,2.511917,2.702613,3.398037,0
25,25,25,40,40,2.426073,2.612249,3.286157,0
25,25,25,40,40,2.35904,2.541664,3.198712,0
25,25,25,40,40,2.292139,2.471197,3.111361,0
25,25,25,40,40,2.225424,2.4009,3.024167,0
25,25,25,40,40,2.156864,2.328633,2.934466,0
25,25,25,40,40,2.090684,2.258844,2.847773,0
25,25,25,40,40,2.025678,2.190263,2.76251,0
25,25,25,40,40,1.959379,2.120281,2.675425,0
25,25,25,40,40,1.893216,2.050402,2.58838,0
25,25,25,40,40,1.817851,1.97075,2.489039,0
25,25,25,40,40,1.75207,1.901171,2.402143,0
25,25,25,40,40,1.686486,1.831743,2.31531,0
25,25,25,40,40,1.621168,1.762531,2.228608,0
25,25,25,40,40,1.556087,1.693495,2.141969,0
25,25,25,40,40,1.491338,1.624724,2.055485,0
25,25,25,40,40,1.425899,1.55512,1.967744,0
25,25,25,40,40,1.362874,1.487969,1.882869,0
25,25,25,40,40,1.29928,1.420081,1.796796,0
25,25,25,40,40,1.222987,1.338423,1.692851,0
25,25,25,40,40,1.160655,1.271499,1.607255,0
25,25,25,40,40,1.096987,1.202901,1.51906,0
25,25,25,40,40,1.038332,1.139438,1.436972,0
25,25,25,40,40,0.9768375,1.072561,1.349836,0
25,25,25,40,40,0.9490353,1.010458,1.268204,0
25,25,25,40,40,0.9490353,0.9465178,1.183253,0
25,25,25,40,40,0.9490353,0.8860035,1.101777,0
25,25,25,40,40,0.9490353,0.8260849,1.01976,0
25,25,25,40,40,0.9490353,0.7629327,0.9313701,0
25,25,25,40,40,0.9490353,0.7149101,0.6943446,0
25,25,25,40,40,0.9490353,0.7149101,0.6435122,0
25,25,25,40,40,0.9490353,0.7149101,0.6435122,0
25,25,25,40,40,0.9490353,0.7149101,0.6435122,0
25,25,25,40,40,0.9490353,0.7149101,0.6435122,0
25,25,25,40,40,0.9490353,0.7149101,0.6435122,0
25,25,25,40,40,0.9490353,0.7149101,0.6435122,0
25,25,25,40,40,0.9490353,0.7149101,0.6435122,0
25,25,25,40,40,25,0.7149101,0.6435122,0
25,25,25,40,40,25,0.7149101,0.6435122,0
25,25,25,40,40,25,0.7149101,0.6435122,0
25,25,25,40,40,25,0.7149101,0.6435122,0
25,25,25,40,40,25,0.7149101,0.6435122,0
25,25,25,40,40,25,25,0.6435122,0
25,25,25,40,40,25,25,0.6435122,0
25,25,25,40,40,25,25,0.6435122,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
25,25,25,40,40,25,25,25,0
